distance_to_attacking_net,74.17715282
all_avg_edge,15.257533802930608
all_total_edge,91.54520281758364
o_avg_edge,18.929079147044938
o_total_edge,56.78723744113481
d_avg_edge,32.35103737827681
d_total_edge,97.05311213483043
distance_to_attacking_net_all_avg_edge,1131.7604165562996
distance_to_attacking_net_all_total_edge,6790.562499337797
distance_to_attacking_net_o_avg_edge,1404.1051966322277
distance_to_attacking_net_o_total_edge,4212.315589896683
distance_to_attacking_net_o_avg_edges_per_player,111.26572923
distance_to_attacking_net_d_avg_edge,2399.707843493971
distance_to_attacking_net_d_total_edge,7199.123530481914
distance_to_attacking_net_od_mst_ratio,43.40216915501638
distance_to_attacking_net_all_ocr,37.08857641
all_avg_edge_all_total_edge,1396.7540264854208
all_avg_edge_o_avg_edge,288.811064944387
all_avg_edge_o_total_edge,866.433194833161
all_avg_edge_o_avg_edges_per_player,22.88630070439591
all_avg_edge_d_avg_edge,493.59704635892996
all_avg_edge_d_total_edge,1480.79113907679
all_total_edge_o_avg_edge,1732.866389666322
all_total_edge_o_total_edge,5198.599168998966
all_total_edge_o_avg_edges_per_player,137.31780422637547
all_total_edge_d_avg_edge,2961.58227815358
all_total_edge_d_total_edge,8884.74683446074
all_total_edge_od_mst_ratio,53.56447675554026
o_avg_edge_o_total_edge,1074.9301120652744
o_avg_edge_o_avg_edges_per_player,28.393618720567407
o_avg_edge_d_avg_edge,612.3753470224109
o_avg_edge_d_total_edge,1837.1260410672326
o_avg_edge_all_ocr,9.464539573522469
o_total_edge_o_avg_edges_per_player,85.18085616170222
o_total_edge_d_avg_edge,1837.1260410672326
o_total_edge_d_total_edge,5511.378123201698
o_total_edge_od_mst_ratio,33.22706779063204
o_total_edge_all_ocr,28.393618720567407
o_avg_edges_per_player_d_avg_edge,48.526556067415214
o_avg_edges_per_player_d_total_edge,145.57966820224564
d_avg_edge_d_total_edge,3139.7688583519894
d_avg_edge_od_mst_ratio,18.929079147044938
d_avg_edge_all_ocr,16.175518689138404
d_total_edge_all_ocr,48.526556067415214
od_mst_ratio_all_ocr,0.29255752954239894
