distance_to_attacking_net,28.81405907
all_avg_edge,12.515951778985258
all_total_edge,100.12761423188206
o_avg_edge,23.159528432857595
o_total_edge,92.63811373143038
d_avg_edge,11.681921748687358
d_total_edge,46.72768699474943
distance_to_attacking_net_all_avg_edge,360.63537387695277
distance_to_attacking_net_all_total_edge,2885.082991015622
distance_to_attacking_net_o_avg_edge,667.3200202977032
distance_to_attacking_net_o_total_edge,2669.280081190813
distance_to_attacking_net_o_avg_edges_per_player,46.102494512
distance_to_attacking_net_d_avg_edge,336.6035833177952
distance_to_attacking_net_d_total_edge,1346.4143332711808
distance_to_attacking_net_od_mst_ratio,57.12416455560378
distance_to_attacking_net_all_ocr,28.81405907
all_avg_edge_all_total_edge,1253.192391471074
all_avg_edge_o_avg_edge,289.8635410896837
all_avg_edge_o_total_edge,1159.4541643587347
all_avg_edge_o_avg_edges_per_player,20.025522846376415
all_avg_edge_d_avg_edge,146.2103692924501
all_avg_edge_d_total_edge,584.8414771698004
all_total_edge_o_avg_edge,2318.9083287174694
all_total_edge_o_total_edge,9275.633314869878
all_total_edge_o_avg_edges_per_player,160.20418277101132
all_total_edge_d_avg_edge,1169.6829543396009
all_total_edge_d_total_edge,4678.7318173584035
all_total_edge_od_mst_ratio,198.50401146352775
o_avg_edge_o_total_edge,2145.4550289293575
o_avg_edge_o_avg_edges_per_player,37.055245492572155
o_avg_edge_d_avg_edge,270.54779888914237
o_avg_edge_d_total_edge,1082.1911955565695
o_avg_edge_all_ocr,23.159528432857595
o_total_edge_o_avg_edges_per_player,148.22098197028862
o_total_edge_d_avg_edge,1082.1911955565695
o_total_edge_d_total_edge,4328.764782226278
o_total_edge_od_mst_ratio,183.6560007064276
o_total_edge_all_ocr,92.63811373143038
o_avg_edges_per_player_d_avg_edge,18.691074797899773
o_avg_edges_per_player_d_total_edge,74.7642991915991
d_avg_edge_d_total_edge,545.8691829698188
d_avg_edge_od_mst_ratio,23.159528432857595
d_avg_edge_all_ocr,11.681921748687358
d_total_edge_all_ocr,46.72768699474943
od_mst_ratio_all_ocr,1.9825101495359632
