game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Olympic Athletes from Russia
venue,home
period,3
clock_seconds,844
situation_type,5 on 4
goals_for,5
goals_against,0
player_name,Michelle Karvinen
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,161.0
y_coord,5.0
distance_to_attacking_net,46.80010684
angle_to_attacking_net,143.252529
event_type,Direct
player_name_2,Jenni Hiirikoski
x_coord_2,129.0
y_coord_2,41.0
distance_to_net_2,60.01874707
angle_to_attacking_net_2,91.43209618
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1094.0
frame_id_2,1121.0
game_seconds,2756
away_player_1,Valeria Pavlova
away_position_1,Left Wing
away_x_1,168.1758454
away_y_1,39.61265446
away_player_2,Alexandra Vafina
away_position_2,Center
away_x_2,162.3864773
away_y_2,21.52462926
away_player_3,Valeria Merkusheva
away_position_3,Goalie
away_x_3,186.1116055
away_y_3,38.67048285
away_player_4,Anna Shibanova
away_position_4,Defense
away_x_4,182.3762477
away_y_4,43.1086246
away_player_5,Anna Savonina
away_position_5,Defense
away_x_5,180.4890983
away_y_5,15.37588523
home_player_1,Noora Tulus
home_position_1,Right Wing
home_x_1,191.3385379
home_y_1,19.29779783
home_player_2,Michelle Karvinen
home_position_2,Left Wing
home_x_2,170.6141337
home_y_2,10.26012569
home_player_3,Petra Nieminen
home_position_3,Center
home_x_3,164.6985284
home_y_3,37.42619836
home_player_4,Susanna Tapani
home_position_4,Center
home_x_4,179.7093434
home_y_4,13.58509713
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
   4.10759343  0.        ]
 [ 0.          0.          0.          0.          0.          0.
  16.06877345  0.        ]
 [14.62440538  0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.         11.53653926  0.
   0.          1.95318707]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.         13.94931434  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          9.68391835
   0.          0.        ]]"
All_Avg_Edge,10.27481875317334
All_Total_Edge,71.92373127221339
All_Avg_Edges per Player,1.75
O MST,"[[ 0.          0.          0.         12.95658574]
 [ 0.          0.         27.80269574  9.68391835]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,16.81439994194055
O_Total_Edge,50.44319982582165
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.         18.99193088  0.         14.62440538  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          5.80086201  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         19.11836657  0.          0.          0.        ]]"
D_Avg_Edge,14.633891210421591
D_Total_Edge,58.535564841686366
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.149004027716572
All_OCR,0.7142857142857143
high_danger_within_four,0
