game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,2
clock_seconds,969
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Hilary Knight
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,f
side_of_rink,1
x_coord,7.0
y_coord,25.0
distance_to_attacking_net,17.95132307
angle_to_attacking_net,-12.87500156
event_type,Indirect
player_name_2,Hannah Brandt
x_coord_2,150.0
y_coord_2,82.0
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,725.0
frame_id_2,
game_seconds,1431
away_player_1,Emily Clark
away_position_1,Center
away_x_1,22.45903340000001
away_y_1,34.69483818
away_player_2,Ann-Renee Desbiens
away_position_2,Goalie
away_x_2,15.300354599999991
away_y_2,41.48082448
away_player_3,Renata Fast
away_position_3,Defense
away_x_3,12.584697599999998
away_y_3,46.56192271
away_player_4,Jocelyne Larocque
away_position_4,Defense
away_x_4,11.107934099999994
away_y_4,24.74093209
away_player_5,Blayre Turnbull
away_position_5,Center
away_x_5,20.8709288
away_y_5,25.659508250000002
home_player_1,Hilary Knight
home_position_1,Center
home_x_1,6.105414999999994
home_y_1,20.105851450000003
home_player_2,Kendall Coyne Schofield
home_position_2,Center
home_x_2,15.591909399999992
home_y_2,27.039886680000002
home_player_3,Hannah Brandt
home_position_3,Center
home_x_3,33.90856529999999
home_y_3,12.973553480000007
home_player_4,Jincy Dunne
home_position_4,Defense
home_x_4,40.817464900000004
home_y_4,58.947654650000004
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.         15.43794684  0.          9.17383579  0.          0.
   0.         30.4176119 ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          5.456509
  18.19102564  0.        ]
 [ 0.          0.          6.81976318  0.          0.          0.
   0.          0.        ]
 [ 0.          0.          5.0389708   0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]]"
All_Avg_Edge,12.933666165801132
All_Total_Edge,90.53566316060792
All_Avg_Edges per Player,1.75
O MST,"[[ 0.         11.75050725  0.          0.        ]
 [ 0.          0.         23.09462303 40.67473795]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,25.173289409482646
O_Total_Edge,75.51986822844793
O_Avg_Edges_per_Player,1.5
D MST,"[[0.         0.         0.         0.         0.        ]
 [9.86388829 0.         0.         0.         0.        ]
 [0.         5.76128043 0.         0.         0.        ]
 [0.         0.         0.         0.         9.80611277]
 [9.17383579 0.         0.         0.         0.        ]]"
D_Avg_Edge,8.651279320789435
D_Total_Edge,34.60511728315774
D_Avg_Edges per Player,1.6
OD_MST_Ratio,2.9097765169817182
All_OCR,0.7142857142857143
high_danger_within_four,0
