game_date,14/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - United States
venue,home
period,2
clock_seconds,805
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Minnamari Tuominen
event,Puck Recovery
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,113.0
y_coord,79.0
distance_to_attacking_net,84.31043826
angle_to_attacking_net,64.34674102
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,323.0
frame_id_2,
game_seconds,1595
away_player_1,Alex Cavallini
away_position_1,Goalie
away_x_1,189.08279172
away_y_1,44.86910443
away_player_2,Megan Bozek
away_position_2,Defense
away_x_2,158.31643972
away_y_2,72.7373056
away_player_3,Hilary Knight
away_position_3,Center
away_x_3,134.00107633
away_y_3,55.34394118
away_player_4,Savannah Harmon
away_position_4,Defense
away_x_4,157.50501500000001
away_y_4,53.73057537
away_player_5,Hannah Brandt
away_position_5,Center
away_x_5,150.00012894
away_y_5,77.010809709
home_player_1,Ronja Savolainen
home_position_1,Defense
home_x_1,146.82402195
home_y_1,77.960530928
home_player_2,Viivi Vainikka
home_position_2,Center
home_x_2,167.49237267
home_y_2,69.05997693
home_player_3,Nelli Laitinen
home_position_3,Defense
home_x_3,139.02025927
home_y_3,34.31128913
home_player_4,Elisa Holopainen
home_position_4,Left Wing
home_x_4,155.95436525
home_y_4,77.73473714400001
home_player_5,Minnamari Tuominen
home_position_5,Defense
home_x_5,111.34146125
home_y_5,75.366871714
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
   0.          5.52754175  0.        ]
 [ 0.          0.          0.          0.          0.          0.
  21.62324327  0.          0.        ]
 [ 0.         23.55924622  0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          5.99808311  0.        ]
 [ 0.          0.          0.          3.31506048  0.          0.
   0.          0.          0.        ]
 [ 9.88536755  0.         18.29584285  0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.         30.23864916  0.          0.          0.          0.
   0.          0.          0.        ]]"
All_Avg_Edge,14.805379298241455
All_Total_Edge,118.44303438593164
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.          0.         44.34134664  9.13313482 35.57722842]
 [ 0.          0.          0.         14.43527208  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]]"
O_Avg_Edge,25.87174548799313
O_Total_Edge,103.48698195197252
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [32.79758604 19.02404279 23.55924622  0.          0.        ]
 [ 0.          9.35007285  0.          0.          0.        ]]"
D_Avg_Edge,21.182736973925635
D_Total_Edge,84.73094789570254
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.2213598988572305
All_OCR,0.875
high_danger_within_four,0
