game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Olympic Athletes from Russia
venue,home
period,3
clock_seconds,873
situation_type,5 on 4
goals_for,5
goals_against,0
player_name,Susanna Tapani
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,168.0
y_coord,4.0
distance_to_attacking_net,43.8548743
angle_to_attacking_net,151.3895403
event_type,Indirect
player_name_2,Michelle Karvinen
x_coord_2,127.0
y_coord_2,2.0
distance_to_net_2,74.05572226
angle_to_attacking_net_2,123.1536059
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,232.0
frame_id_2,291.0
game_seconds,2727
away_player_1,Valeria Merkusheva
away_position_1,Goalie
away_x_1,185.4198773
away_y_1,39.23762742
away_player_2,Angelina Goncharenko
away_position_2,Defense
away_x_2,179.4981868
away_y_2,42.80113474
away_player_3,Valeria Pavlova
away_position_3,Left Wing
away_x_3,171.6475868
away_y_3,35.44816326
away_player_4,Yekaterina Dobrodeyeva
away_position_4,Center
away_x_4,161.6756722
away_y_4,20.13473554
away_player_5,Nina Pirogova
away_position_5,Center
away_x_5,185.1274074
away_y_5,23.05600253
home_player_1,Noora Tulus
home_position_1,Right Wing
home_x_1,179.6558393
home_y_1,25.29821011
home_player_2,Petra Nieminen
home_position_2,Center
home_x_2,197.5306642
home_y_2,35.1795734
home_player_3,Susanna Tapani
home_position_3,Center
home_x_3,178.9675637
home_y_3,10.13833901
home_player_4,
home_position_4,
home_x_4,
home_y_4,
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,3.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
   0.        ]
 [10.75630559  0.          0.          0.          0.          0.
   0.        ]
 [ 0.         18.27402937  0.          0.          0.          0.
   0.        ]
 [ 0.          0.          0.          0.          0.          0.
  14.31117414]
 [ 0.         12.92879179  0.          5.9131677   0.          0.
   0.        ]
 [ 0.          0.          0.         17.34421373  0.          0.
   0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.        ]]"
All_Avg_Edge,13.254613719391903
All_Total_Edge,79.52768231635142
All_Avg_Edges per Player,1.7142857142857142
O MST,"[[ 0.         20.42426757 15.17548731]
 [ 0.          0.          0.        ]
 [ 0.          0.          0.        ]]"
O_Avg_Edge,17.7998774383958
O_Total_Edge,35.5997548767916
O_Avg_Edges_per_Player,1.3333333333333333
D MST,"[[ 0.          6.91122296  0.          0.          0.        ]
 [ 0.          0.         10.75630559  0.          0.        ]
 [ 0.          0.          0.         18.27402937  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [16.18426775  0.          0.          0.          0.        ]]"
D_Avg_Edge,13.031456417710558
D_Total_Edge,52.12582567084223
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.3659162006024639
All_OCR,0.6666666666666666
high_danger_within_four,0
