game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,1
clock_seconds,154
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Cayla Barnes
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,67.0
y_coord,32.0
distance_to_attacking_net,56.97587209
angle_to_attacking_net,79.38034472
event_type,Direct
player_name_2,Amanda Kessel
x_coord_2,42.0
y_coord_2,11.0
distance_to_net_2,44.19558802
angle_to_attacking_net_2,44.54164354
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1874.0
frame_id_2,1899.0
game_seconds,1046
away_player_1,Blayre Turnbull
away_position_1,Center
away_x_1,50.78021689
away_y_1,32.55621491
away_player_2,Jocelyne Larocque
away_position_2,Defense
away_x_2,18.41008179
away_y_2,45.69387201
away_player_3,Ashton Bell
away_position_3,Defense
away_x_3,21.52811969
away_y_3,35.48017384
away_player_4,Ann-Renee Desbiens
away_position_4,Goalie
away_x_4,14.57878218
away_y_4,39.66118171
away_player_5,Marie-Philip Poulin
away_position_5,Center
away_x_5,29.99502363
away_y_5,38.23315363
home_player_1,Abby Roque
home_position_1,Center
home_x_1,9.63847994
home_y_1,36.9777374
home_player_2,Cayla Barnes
home_position_2,Defense
home_x_2,69.59936602
home_y_2,27.019075
home_player_3,Alex Carpenter
home_position_3,Left Wing
home_x_3,27.35325215
home_y_3,35.03175266
home_player_4,Kelly Pannek
home_position_4,Center
home_x_4,30.02462557
home_y_4,64.72921811
home_player_5,Amanda Kessel
home_position_5,Center
home_x_5,28.32745254
home_y_5,14.26203769
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,5.0
All MST,"[[ 0.          0.          0.         21.54650533  0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         22.29892438  0.        ]
 [ 0.         10.6790351   0.          0.          0.          0.
   5.84236679  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.         11.98358168  0.          0.          0.
   0.          0.          0.        ]
 [19.61683696  0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          4.15065353  0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
  20.79254978  0.          0.        ]]"
All_Avg_Edge,14.613806694621266
All_Total_Edge,116.91045355697013
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.          0.         17.82133584  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         42.99926907  0.         29.81737229  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.         20.79254978  0.          0.        ]]"
O_Avg_Edge,27.85763174326272
O_Total_Edge,111.43052697305087
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.          0.          0.          0.         21.54650533]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          8.90322189]
 [ 0.          7.14648228  8.11012445  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]]"
D_Avg_Edge,11.426583489090152
D_Total_Edge,45.70633395636061
D_Avg_Edges per Player,1.6
OD_MST_Ratio,2.437966848958883
All_OCR,0.625
high_danger_within_four,0
