game_date,12/2/2022
season_year,2021
team_name,Olympic (Women) - Switzerland
opp_team_name,Olympic (Women) - Olympic Athletes from Russia
venue,away
period,3
clock_seconds,739
situation_type,5 on 4
goals_for,2
goals_against,1
player_name,Lara Christen
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,68.0
y_coord,42.0
distance_to_attacking_net,57.00219294
angle_to_attacking_net,89.49741833
event_type,Direct
player_name_2,Alina Muller
x_coord_2,69.0
y_coord_2,23.0
distance_to_net_2,61.19027701
angle_to_attacking_net_2,71.4170004
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,161.0
frame_id_2,181.0
game_seconds,2861
away_player_1,Lara Christen
away_position_1,Defense
away_x_1,68.51619774
away_y_1,43.41129803
away_player_2,Phoebe Staenz
away_position_2,Center
away_x_2,35.00015391
away_y_2,34.06830217
away_player_3,Alina Muller
away_position_3,Center
away_x_3,68.81144992
away_y_3,19.7599631
away_player_4,Keely Moy
away_position_4,Center
away_x_4,17.46368732
away_y_4,40.02102731
away_player_5,Lara Stalder
away_position_5,Center
away_x_5,66.5838714
away_y_5,66.33182444
home_player_1,Alexandra Vafina
home_position_1,Center
home_x_1,39.19810944
home_y_1,49.24801162
home_player_2,Veronika Korzhakova
home_position_2,Center
home_x_2,45.8876868
home_y_2,41.79502385
home_player_3,Yulia Smirnova
home_position_3,Defense
home_x_3,20.88419881
home_y_3,34.89681291
home_player_4,Valeria Merkusheva
home_position_4,Goalie
home_x_4,15.21876536
home_y_4,40.70981949
home_player_5,Yelena Provorova
home_position_5,Defense
home_x_5,27.60042512
home_y_5,46.70431639
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.         23.00183506  0.
  22.68615987  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
  13.3506779   0.          0.        ]
 [23.65317775  0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.         12.14165582]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.         10.01486255
   0.          0.          0.        ]
 [ 0.          0.          0.          6.16096357  0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.         11.87335955
   0.          0.          0.        ]]"
All_Avg_Edge,15.360336508951335
All_Total_Edge,122.88269207161068
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.         34.79391852 23.65317775  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         18.51924937  0.          0.          0.        ]
 [23.00183506  0.          0.          0.          0.        ]]"
O_Avg_Edge,24.992045172736322
O_Total_Edge,99.96818069094529
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.         10.01486255  0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.         13.58399184]
 [ 0.          0.          8.11715355  0.          0.        ]
 [11.87335955  0.          0.          0.          0.        ]]"
D_Avg_Edge,10.897341871802684
D_Total_Edge,43.58936748721074
D_Avg_Edges per Player,1.6
OD_MST_Ratio,2.2934074627321968
All_OCR,0.5
high_danger_within_four,0
