game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,2
clock_seconds,931
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Megan Keller
event,Puck Recovery
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,75.0
y_coord,6.0
distance_to_attacking_net,73.67665845
angle_to_attacking_net,60.30334746
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1822.0
frame_id_2,
game_seconds,1469
away_player_1,Emma Maltais
away_position_1,Center
away_x_1,64.53190319999999
away_y_1,21.245570639999997
away_player_2,Mich Zandee-Hart
away_position_2,Defense
away_x_2,37.650929399999995
away_y_2,26.909292729999997
away_player_3,Laura Stacey
away_position_3,Center
away_x_3,42.78318229999999
away_y_3,39.51946424
away_player_4,Jocelyne Larocque
away_position_4,Defense
away_x_4,28.223146600000007
away_y_4,40.37464213
away_player_5,Ann-Renee Desbiens
away_position_5,Goalie
away_x_5,16.44081589999999
away_y_5,40.16032965
home_player_1,Megan Keller
home_position_1,Defense
home_x_1,69.4279898
home_y_1,12.29154287
home_player_2,Abby Roque
home_position_2,Center
home_x_2,52.27957119999999
home_y_2,24.323304989999997
home_player_3,Kelly Pannek
home_position_3,Center
home_x_3,64.5082013
home_y_3,59.07939604
home_player_4,Kendall Coyne Schofield
home_position_4,Center
home_x_4,39.25793390000001
home_y_4,29.714433210000003
home_player_5,Amanda Kessel
home_position_5,Center
home_x_5,24.189511100000004
home_y_5,12.485744010000005
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.         10.20520834  0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          3.23284342  0.        ]
 [ 0.          0.          0.          0.          0.          0.
  29.2329845  10.41950142  0.        ]
 [ 0.          0.         14.58512834  0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [12.63297622  0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.         14.09351984
   0.          0.          0.        ]
 [ 0.         19.72938266  0.          0.          0.          0.
   0.          0.          0.        ]]"
All_Avg_Edge,14.266443092799847
All_Total_Edge,114.13154474239877
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.         20.94830686  0.          0.          0.        ]
 [ 0.          0.         36.84460964  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         14.09351984  0.          0.         22.88853637]
 [ 0.          0.          0.          0.          0.        ]]"
O_Avg_Edge,23.69374317592396
O_Total_Edge,94.77497270369584
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.          0.          0.          0.          0.        ]
 [27.47115761  0.         13.61456739  0.          0.        ]
 [ 0.          0.          0.         14.58512834  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.         11.78427964  0.        ]]"
D_Avg_Edge,16.86378324599151
D_Total_Edge,67.45513298396604
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.4050075733484015
All_OCR,0.75
high_danger_within_four,0
