game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Olympic Athletes from Russia
venue,home
period,3
clock_seconds,780
situation_type,5 on 4
goals_for,5
goals_against,0
player_name,Elisa Holopainen
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,f
side_of_rink,1
x_coord,189.0
y_coord,51.0
distance_to_attacking_net,8.5
angle_to_attacking_net,0.0
event_type,Direct
player_name_2,Ronja Savolainen
x_coord_2,176.0
y_coord_2,46.0
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,3029.0
frame_id_2,
game_seconds,2820
away_player_1,Polina Luchnikova
away_position_1,Center
away_x_1,151.4336806
away_y_1,49.50555556
away_player_2,Oxana Bratishcheva
away_position_2,Center
away_x_2,162.8878205
away_y_2,75.17307692
away_player_3,Maria Pechnikova
away_position_3,Defense
away_x_3,177.8125
away_y_3,53.37797619
away_player_4,Yelena Provorova
away_position_4,Defense
away_x_4,173.1193182
away_y_4,76.26931818
away_player_5,Valeria Merkusheva
away_position_5,Goalie
away_x_5,186.5218584
away_y_5,45.19011319
home_player_1,Minnamari Tuominen
home_position_1,Defense
home_x_1,123.6904762
home_y_1,57.61904762
home_player_2,Viivi Vainikka
home_position_2,Center
home_x_2,158.6481643
home_y_2,63.11239802
home_player_3,Ronja Savolainen
home_position_3,Defense
home_x_3,164.7576424
home_y_3,70.25060019
home_player_4,Elisa Holopainen
home_position_4,Left Wing
home_x_4,181.125
home_y_4,64.6875
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.         28.90526152  0.
   0.          0.        ]
 [ 0.          0.          0.         10.29005783  0.          0.
   5.26564441  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         11.7846504 ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [15.40113427  0.          0.          0.          0.          0.
   9.39572524  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.         14.07939819  0.          0.
   0.          0.        ]]"
All_Avg_Edge,13.58883883881073
All_Total_Edge,95.12187187167511
All_Avg_Edges per Player,1.75
O MST,"[[ 0.         35.38667625  0.          0.        ]
 [ 0.          0.          9.39572524  0.        ]
 [ 0.          0.          0.         17.28694532]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,20.68978227138557
O_Total_Edge,62.06934681415672
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.          0.         26.66154074  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.         11.95382885]
 [ 0.         10.29005783 23.36748796  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]]"
D_Avg_Edge,18.068228844019682
D_Total_Edge,72.27291537607873
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.1450918875334914
All_OCR,0.7142857142857143
high_danger_within_four,0
