game_date,16/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Switzerland
venue,home
period,3
clock_seconds,373
situation_type,5 on 4
goals_for,2
goals_against,0
player_name,Ronja Savolainen
event,Takeaway
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,187.0
y_coord,7.0
distance_to_attacking_net,35.5562934
angle_to_attacking_net,176.7754774
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,161.0
frame_id_2,
game_seconds,3227
away_player_1,Lena Marie Lutz
away_position_1,Center
away_x_1,179.0917157
away_y_1,13.7716064
away_player_2,Sarah Forster
away_position_2,Defense
away_x_2,190.0782246
away_y_2,67.53550463
away_player_3,Andrea Brandli
away_position_3,Goalie
away_x_3,187.6503003
away_y_3,39.74291925
away_player_4,Evelina Raselli
away_position_4,Center
away_x_4,165.5986995
away_y_4,42.82339848
away_player_5,Shannon Sigrist
away_position_5,Defense
away_x_5,186.8200056
away_y_5,27.27725351
home_player_1,Ronja Savolainen
home_position_1,Defense
home_x_1,182.443077
home_y_1,13.18097142
home_player_2,Viivi Vainikka
home_position_2,Center
home_x_2,197.3704377
home_y_2,45.36560702
home_player_3,
home_position_3,
home_x_3,
home_y_3,
home_player_4,
home_position_4,
home_x_4,
home_y_4,
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,2.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.        ]
 [ 0.          0.         26.30639572  0.         14.76017184  0.        ]
 [ 3.40300929  0.          0.          0.          0.          0.        ]
 [ 0.         23.33839609  0.         20.94039518  0.          0.        ]]"
All_Avg_Edge,17.749673624277158
All_Total_Edge,88.74836812138578
All_Avg_Edges per Player,1.6666666666666667
O MST,"[[ 0.         35.47783627]
 [ 0.          0.        ]]"
O_Avg_Edge,35.477836266783406
O_Total_Edge,35.477836266783406
O_Avg_Edges_per_Player,1.0
D MST,"[[ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         27.89843398  0.          0.         12.49328666]
 [ 0.          0.         22.26572366  0.          0.        ]
 [15.56049384  0.          0.          0.          0.        ]]"
D_Avg_Edge,19.554484536395616
D_Total_Edge,78.21793814558247
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.8143069023757996
All_OCR,0.8
high_danger_within_four,0
