game_date,16/2/2022
season_year,2021
team_name,Olympic (Women) - Switzerland
opp_team_name,Olympic (Women) - Finland
venue,away
period,2
clock_seconds,516
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Evelina Raselli
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,24.0
y_coord,70.0
distance_to_attacking_net,30.41792235
angle_to_attacking_net,154.6986214
event_type,Direct
player_name_2,Rahel Enzler
x_coord_2,176.0
y_coord_2,13.0
distance_to_net_2,32.23740064
angle_to_attacking_net_2,156.2179696
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,3684.0
frame_id_2,3711.0
game_seconds,1884
away_player_1,Evelina Raselli
away_position_1,Center
away_x_1,27.260796499999998
away_y_1,62.329161760000005
away_player_2,Nicole Vallario
away_position_2,Defense
away_x_2,8.327236199999987
away_y_2,63.35155143
away_player_3,Dominique Ruegg
away_position_3,Center
away_x_3,3.6881951999999956
away_y_3,49.44759296
away_player_4,Rahel Enzler
away_position_4,Center
away_x_4,26.7556855
away_y_4,71.89788431
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Sini Karjalainen
home_position_1,Defense
home_x_1,16.53876439999999
home_y_1,57.227156449999995
home_player_2,Anni Keisala
home_position_2,Goalie
home_x_2,12.979387500000001
home_y_2,44.97406342
home_player_3,Susanna Tapani
home_position_3,Center
home_x_3,32.29780790000001
home_y_3,48.34390847
home_player_4,Minnamari Tuominen
home_position_4,Defense
home_x_4,21.26599619999999
home_y_4,45.91773081
home_player_5,Michelle Karvinen
home_position_5,Left Wing
home_x_5,37.487807299999986
home_y_5,68.1767444
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          9.5820451   0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.         14.65744734  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         11.35893131]
 [11.87402335 10.24389619  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
  11.29545074  0.        ]
 [ 0.          0.          0.          0.         12.25764369  0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]]"
All_Avg_Edge,11.609919675779564
All_Total_Edge,81.26943773045694
All_Avg_Edges per Player,1.75
O MST,"[[ 0.         18.96114412  0.          9.5820451 ]
 [ 0.          0.         14.65744734  0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,14.400212187274617
O_Total_Edge,43.20063656182385
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.          0.          0.         12.25764369  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.         20.50067011]
 [ 0.          8.34016738 11.29545074  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]]"
D_Avg_Edge,13.09848297815795
D_Total_Edge,52.3939319126318
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.0993801504561507
All_OCR,0.42857142857142855
high_danger_within_four,0
