game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,3
clock_seconds,544
situation_type,5 on 4
goals_for,2
goals_against,4
player_name,Hilary Knight
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,32.0
y_coord,14.0
distance_to_attacking_net,35.40127116
angle_to_attacking_net,36.38435182
event_type,Direct
player_name_2,Cayla Barnes
x_coord_2,60.0
y_coord_2,5.0
distance_to_net_2,61.70291727
angle_to_attacking_net_2,52.57294864
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,39.0
frame_id_2,60.0
game_seconds,3056
away_player_1,Emily Clark
away_position_1,Center
away_x_1,28.1299923
away_y_1,42.19404905
away_player_2,Erin Ambrose
away_position_2,Defense
away_x_2,26.51997016
away_y_2,31.79405988
away_player_3,Ann-Renee Desbiens
away_position_3,Goalie
away_x_3,13.28798216
away_y_3,38.39108512
away_player_4,Mich Zandee-Hart
away_position_4,Defense
away_x_4,28.1774095
away_y_4,15.19838414
away_player_5,Blayre Turnbull
away_position_5,Center
away_x_5,31.89999321
away_y_5,21.67812722
home_player_1,Hannah Brandt
home_position_1,Center
home_x_1,33.85085055
home_y_1,21.90164399
home_player_2,Kendall Coyne Schofield
home_position_2,Center
home_x_2,29.39334192
home_y_2,27.87547891
home_player_3,Hilary Knight
home_position_3,Center
home_x_3,32.04064492
home_y_3,14.96494654
home_player_4,Cayla Barnes
home_position_4,Defense
home_x_4,53.09735557
home_y_4,11.59072079
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [10.52387505  0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   3.87028178  0.        ]
 [ 0.          0.          0.          0.          0.          6.68509302
   0.          0.        ]
 [ 0.          0.          0.          1.96362015  0.          0.
   0.          0.        ]
 [ 0.          4.85917093  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          6.71465396  0.          0.
   0.         21.32534789]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]]"
All_Avg_Edge,7.991720395929946
All_Total_Edge,55.94204277150962
All_Avg_Edges per Player,1.75
O MST,"[[ 0.          7.45359556  7.16900383  0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.         21.32534789]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,11.982649096707403
O_Total_Edge,35.94794729012221
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.          0.          0.          0.          0.        ]
 [10.52387505  0.         14.78533897  0.         11.45760628]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          7.47293114  0.        ]]"
D_Avg_Edge,11.059937859340513
D_Total_Edge,44.23975143736205
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.0834282478890809
All_OCR,0.7142857142857143
high_danger_within_four,0
