game_date,14/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - United States
venue,home
period,2
clock_seconds,760
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Minnamari Tuominen
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,104.0
y_coord,32.0
distance_to_attacking_net,85.64607405
angle_to_attacking_net,97.04203917
event_type,Direct
player_name_2,Michelle Karvinen
x_coord_2,83.0
y_coord_2,82.0
distance_to_net_2,82.12338278
angle_to_attacking_net_2,118.749662
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1663.0
frame_id_2,1685.0
game_seconds,1640
away_player_1,Hannah Brandt
away_position_1,Center
away_x_1,129.73655223
away_y_1,41.46703603
away_player_2,Savannah Harmon
away_position_2,Defense
away_x_2,142.77151645
away_y_2,36.42796297
away_player_3,Hilary Knight
away_position_3,Center
away_x_3,114.26777246
away_y_3,58.302037490000004
away_player_4,Megan Bozek
away_position_4,Defense
away_x_4,138.53115112
away_y_4,61.08496829
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Minnamari Tuominen
home_position_1,Defense
home_x_1,102.1658348
home_y_1,38.60334076
home_player_2,Elisa Holopainen
home_position_2,Left Wing
home_x_2,108.4205223
home_y_2,68.94295363
home_player_3,Michelle Karvinen
home_position_3,Left Wing
home_x_3,120.74503418
home_y_3,10.790033120000004
home_player_4,Viivi Vainikka
home_position_4,Center
home_x_4,140.11238069
home_y_4,49.64768363
home_player_5,Ronja Savolainen
home_position_5,Defense
home_x_5,134.364446
home_y_5,72.03789387
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,4.0
All MST,"[[ 0.          0.         22.86264249  0.          0.          0.
  31.96757583 13.21290322  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         13.48451027  0.        ]
 [ 0.          0.          0.          0.          0.         12.14164036
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         11.54607151  0.        ]
 [ 0.          0.         23.11915976  0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.         11.71870344  0.          0.
   0.          0.          0.        ]]"
All_Avg_Edge,17.506650860728293
All_Total_Edge,140.05320688582634
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.         30.97762458  0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [33.44797051  0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         26.12787462  0.         23.11623386  0.        ]]"
O_Avg_Edge,28.417425893240363
O_Total_Edge,113.66970357296145
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.         13.97506886 22.86264249 21.49902872]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
D_Avg_Edge,19.445580021809732
D_Total_Edge,58.3367400654292
D_Avg_Edges per Player,1.5
OD_MST_Ratio,1.461382271002871
All_OCR,0.875
high_danger_within_four,0
