game_date,16/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Switzerland
venue,home
period,2
clock_seconds,116
situation_type,5 on 4
goals_for,1
goals_against,0
player_name,Jenni Hiirikoski
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,148.0
y_coord,82.0
distance_to_attacking_net,56.93197695
angle_to_attacking_net,46.06749968
event_type,Indirect
player_name_2,Noora Tulus
x_coord_2,35.0
y_coord_2,3.0
distance_to_net_2,46.21958459
angle_to_attacking_net_2,31.28265368
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,4800.0
frame_id_2,4818.0
game_seconds,2284
away_player_1,Andrea Brandli
away_position_1,Goalie
away_x_1,187.30336996
away_y_1,44.24827839
away_player_2,Evelina Raselli
away_position_2,Center
away_x_2,160.66993464
away_y_2,70.01715686
away_player_3,Nicole Vallario
away_position_3,Defense
away_x_3,181.40725225
away_y_3,49.9537988
away_player_4,Lara Christen
away_position_4,Defense
away_x_4,189.08813559
away_y_4,75.49180791
away_player_5,Lena Marie Lutz
away_position_5,Center
away_x_5,170.01625
away_y_5,39.96375
home_player_1,Petra Nieminen
home_position_1,Center
home_x_1,167.69218281
home_y_1,45.51485548
home_player_2,Susanna Tapani
home_position_2,Center
home_x_2,190.252192983
home_y_2,74.05701754
home_player_3,Noora Tulus
home_position_3,Right Wing
home_x_3,177.24965909
home_y_3,76.43875
home_player_4,Jenni Hiirikoski
home_position_4,Defense
home_x_4,148.68791667
home_y_4,80.959166667
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
  17.77987968  0.        ]
 [ 0.          0.          0.          0.         14.41552453  0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          6.0179781   0.
   0.          0.        ]
 [25.48871794  0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          1.84760738  0.          0.          0.
   0.          0.        ]
 [ 0.          0.         11.87628836  0.          0.          0.
   0.          0.        ]
 [16.22640851  0.          0.          0.          0.          0.
   0.          0.        ]]"
All_Avg_Edge,13.378914927610444
All_Total_Edge,93.65240449327311
All_Avg_Edges per Player,1.75
O MST,"[[ 0.          0.         32.36715318  0.        ]
 [ 0.          0.         13.21887049  0.        ]
 [ 0.          0.          0.         28.91724912]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,24.834424266985064
O_Total_Edge,74.50327280095519
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.          0.          8.20470397  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         28.85437018  0.         26.66806851  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.         15.15110581  0.          0.        ]]"
D_Avg_Edge,19.719562116936558
D_Total_Edge,78.87824846774623
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.2593801079211338
All_OCR,1.0
high_danger_within_four,0
