game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,1
clock_seconds,213
situation_type,5 on 4
goals_for,0
goals_against,1
player_name,Alex Carpenter
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,58.0
y_coord,74.0
distance_to_attacking_net,56.57958996
angle_to_attacking_net,123.8304981
event_type,Direct
player_name_2,Kelly Pannek
x_coord_2,64.0
y_coord_2,80.0
distance_to_net_2,64.92495668
angle_to_attacking_net_2,125.2812078
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,96.0
frame_id_2,108.0
game_seconds,987
away_player_1,Emily Clark
away_position_1,Center
away_x_1,49.28128594
away_y_1,43.46291041
away_player_2,Jocelyne Larocque
away_position_2,Defense
away_x_2,34.63096933
away_y_2,47.81034006
away_player_3,Blayre Turnbull
away_position_3,Center
away_x_3,33.57307575
away_y_3,57.95700934
away_player_4,Renata Fast
away_position_4,Defense
away_x_4,51.5638606
away_y_4,58.89475236
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Alex Carpenter
home_position_1,Left Wing
home_x_1,52.96428774
home_y_1,62.38043376
home_player_2,Amanda Kessel
home_position_2,Center
home_x_2,49.08117863
home_y_2,50.02262197
home_player_3,Abby Roque
home_position_3,Center
home_x_3,28.52660051
home_y_3,62.2631637
home_player_4,Kelly Pannek
home_position_4,Center
home_x_4,63.59299574
home_y_4,71.44791513
home_player_5,Cayla Barnes
home_position_5,Defense
home_x_5,72.17603418
home_y_5,39.75373483
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,4.0
All MST,"[[ 0.          0.          0.          0.          0.          6.56276304
   0.          0.          0.        ]
 [ 0.          0.         10.20166831  0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          3.75648386  0.          0.
   0.          0.          0.        ]
 [ 0.         14.61857517  0.          9.21294781  0.          0.
   0.          0.          0.        ]
 [ 0.          0.          6.6339941   0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.         13.97099324  0.
   0.          0.          0.        ]
 [23.19326369  0.          0.          0.          0.          0.
   0.          0.          0.        ]]"
All_Avg_Edge,11.018836152807172
All_Total_Edge,88.15068922245737
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.         12.95353421  0.          0.          0.        ]
 [ 0.          0.         23.92324275  0.         25.27493612]
 [ 0.          0.          0.          0.          0.        ]
 [13.97099324  0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]]"
O_Avg_Edge,19.03067658070027
O_Total_Edge,76.12270632280108
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.         15.28175125  0.         15.59974016]
 [ 0.          0.         10.20166831  0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
D_Avg_Edge,13.694386573907012
D_Total_Edge,41.08315972172104
D_Avg_Edges per Player,1.5
OD_MST_Ratio,1.389669882472933
All_OCR,0.75
high_danger_within_four,0
