game_date,12/2/2022
season_year,2021
team_name,Olympic (Women) - Olympic Athletes from Russia
opp_team_name,Olympic (Women) - Switzerland
venue,home
period,1
clock_seconds,455
situation_type,4 on 5
goals_for,0
goals_against,0
player_name,Angelina Goncharenko
event,Zone Entry
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,125.0
y_coord,82.0
distance_to_attacking_net,75.20804478
angle_to_attacking_net,58.31763397
event_type,Carried
player_name_2,Lara Christen
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1123.0
frame_id_2,
game_seconds,745
away_player_1,Kaleigh Quennec
away_position_1,Center
away_x_1,140.185291
away_y_1,50.02103929
away_player_2,Lena Marie Lutz
away_position_2,Center
away_x_2,136.3423906
away_y_2,64.80002962
away_player_3,Lara Christen
away_position_3,Defense
away_x_3,150.8225997
away_y_3,65.90403045
away_player_4,Sinja Leemann
away_position_4,Defense
away_x_4,167.5290203
away_y_4,37.72268031
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Angelina Goncharenko
home_position_1,Defense
home_x_1,135.7499977
home_y_1,73.8379983
home_player_2,Olga Sosina
home_position_2,Left Wing
home_x_2,131.136516
home_y_2,36.9584578
home_player_3,Anna Shokhina
home_position_3,Right Wing
home_x_3,126.2169371
home_y_3,21.35653561
home_player_4,Valeria Pavlova
home_position_4,Left Wing
home_x_4,131.3911654
home_y_4,26.99652136
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,4.0
All MST,"[[ 0.         15.2704433   0.         29.98214745  0.         15.89060616
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.         14.52223376  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          9.05736204  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          9.96519061]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   7.65389298  0.        ]]"
All_Avg_Edge,14.620268044619985
All_Total_Edge,102.34187631233989
All_Avg_Edges per Player,1.75
O MST,"[[ 0.         37.16698429  0.          0.        ]
 [ 0.          0.          0.          9.96519061]
 [ 0.          0.          0.          7.65389298]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,18.26202262642308
O_Total_Edge,54.78606787926923
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.         15.2704433   0.         29.98214745]
 [ 0.          0.         14.52223376  0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
D_Avg_Edge,19.924941504127577
D_Total_Edge,59.77482451238273
D_Avg_Edges per Player,1.5
OD_MST_Ratio,0.9165408401645739
All_OCR,0.2857142857142857
high_danger_within_four,0
