Home_Plate_Control,Rink_Control,Max_Success,Max_Best,Max_Exp,Passer_Value,Max_Player_Success,Max_Player_Best,Max_Player_Exp,Max_Player_Success_X,Max_Player_Success_Y,Max_Player_Best_X,Max_Player_Best_Y,Max_Player_Exp_X,Max_Player_Exp_Y,Mean_Player_Success,Mean_Player_Best,Mean_Player_Exp
-0.7752813128654885,-0.41741022144168216,0.17394983029152,0.012173886158920476,0.004196046788371005,0.016971869550330122,0.15375726874847967,0.008026171323926351,0.003793518878891688,31.004426299999,62.01194119999992,31.004426299999,62.01194119999992,31.004426299999,62.01194119999992,0.15375726874847967,0.008026171323926351,0.003793518878891688
-0.1378015557664667,0.32350324646540063,0.6956206286710431,0.03874693741361353,0.06937978362941873,0.010845063382069602,0.6131443878521323,0.03874693741361353,0.06788460026012406,66.78791652666555,44.33425429333304,19.42436130000002,36.42941928999986,51.93832160000153,55.72080315999993,0.3121980077794083,0.020590462076931833,0.03102552636934859
-0.20556397496085002,0.1776641725935797,0.46243537310155153,0.031123742159166808,0.03281716107007142,0.008731988078286897,0.2581127505161933,0.025984509596712158,0.028198560493278155,20.510576800000077,52.99137020999994,26.03752109999722,48.79083768999993,20.510576800000077,52.99137020999994,0.18367031270321119,0.015289051962575165,0.012317108710947869
0.05805246453409742,0.3217446914713438,0.7410347520660008,0.03043253588700534,0.036345757302066614,0.025848092125788896,0.6838479613486896,0.017807028188791308,0.03251970140043521,76.31558910000031,32.03297273999998,46.74645179999937,55.825443840000105,17.529129,51.83025383,0.3794885702999814,0.011312471075892096,0.019042815963983876
0.1387062744061368,0.09004512333552013,0.42953606138687406,0.047263493541578015,0.05020148169169971,-0.01874057414809022,0.19914674775392405,0.04609779661589319,0.01713185537197198,16.77679999999974,40.80344753999996,16.77679999999974,40.80344753999996,16.77679999999974,40.80344753999996,0.1696494684379253,0.0328756203261692,0.006394208365725526
0.032186302835547916,-0.2664690075237888,0.5040618275955974,0.013874361641320998,0.04753774074863623,-0.07411207312894791,0.40658605480904964,0.013708590681373829,0.043069222517106306,10.20809229999986,22.21313940000006,20.22470959999877,40.283717770000074,10.20809229999986,22.21313940000006,0.2991712465015445,0.010271356789645737,0.042462383203921386
-0.5956670821128569,-0.13747513014688698,0.22453143947523402,0.022336685094828192,4.3520411476143505e-07,0.026132743633365575,0.22365478948268425,0.022187078182325924,-0.01890630609101182,26.204110699998232,34.8446708200001,26.204110699998232,34.8446708200001,26.204110699998232,34.8446708200001,0.22365478948268425,0.022187078182325924,-0.01890630609101182
-0.47212457709391736,0.28462632798789333,0.9202630905366967,0.024131459353605694,0.03510527936375085,0.054469249866775975,0.9151564311313704,0.022802497992826045,0.02131018904075287,64.7108910999991,72.59004957000008,32.34506409999938,38.55693878000011,64.7108910999991,72.59004957000008,0.4650516289218822,0.008187375515991685,0.004886266618331354
-0.5642611665092998,0.16022704560789364,0.9824158995179564,0.024680001080344537,0.056128729020939724,0.05155110290883594,0.9515301826400506,0.02436877642881773,0.05584564250543441,75.22971089999999,51.99776674999989,34.81871709999871,39.25482564000005,80.6953806999987,68.8176136400001,0.6808399212605364,0.010652066175834786,0.035154998074308254
-0.5909770943513781,0.39247726461476534,0.9529684217097537,0.022280279998456828,0.11849535031905609,0.03489107218403778,0.9529684217097537,0.008963840842016315,0.11376079553620949,52.1413699000005,56.20489721000004,15.67408850000015,60.21553811000004,52.1413699000005,56.20489721000004,0.35570594271477085,0.0073663457700971595,0.0250568110475557
-0.2552601847868012,-0.0020236200426856574,0.1510011885655579,0.03328403864728647,0.002240931364439422,-0.09407866465258184,0.09230320594070159,0.03216329991817553,0.0009488528580684022,26.22497299999953,35.11759805999994,21.62149800000002,44.26642396999987,21.62149800000002,44.26642396999987,0.05804827464905989,0.015645364572483684,-0.007003857276816495
-0.190080340046896,0.07415262368754132,0.28468475994245473,0.027472779142957388,0.04191566413875284,0.12231878244635273,0.28211852873898996,0.023391398747480457,0.04099045307703067,23.308930499998603,46.6562377600001,18.9101944000002,37.46347271999995,23.308930499998603,46.6562377600001,0.19133412104114778,0.015886504042637566,-0.0016378630087652238
-0.044040225174777584,-0.0952489346246293,0.16520938189728665,0.01174830870631094,0.008435181752514502,0.21051567862781403,0.12667615664964796,0.006875818242305256,0.004961944232540514,1.1693559000002,55.13893532000012,1.1693559000002,55.13893532000012,1.1693559000002,55.13893532000012,0.10565633194525792,0.0033198993246389744,-0.0035165592785927065
-0.6133563470550387,-0.3864130736481359,0.07209487672097731,0.00013680723392977032,-0.00063281461462976,-0.016689670178649717,0.07152896241137732,0.00012755525154713835,-0.002194573096556712,-49.431514469999996,42.73120300000022,-72.66265243999999,11.909347770000183,-72.66265243999999,11.909347770000183,0.06758627912907947,0.0001117406352315122,-0.004328529589409313
-0.6113070544900218,0.07916201751897768,0.4505489223910839,0.011911540698403934,0.006369970083319301,0.0048669719113307135,0.41285699722491725,0.011656963738688556,0.006357256175112449,62.43497505000019,11.20293655000019,76.50532552000008,47.450018650000175,62.43497505000019,11.20293655000019,0.3001404737212151,0.007937041827226932,-6.815134822876984e-05
-0.34557829774137044,0.29022391002954123,0.8209328238398195,0.017501508200951,0.021258985790056417,0.007511220103404693,0.43227247149110365,0.012321928840449642,0.0161749369949946,79.64814185999958,56.59710226999992,30.12437904000004,22.915651450000126,30.12437904000004,22.915651450000126,0.3136574567984828,0.006089569265653282,0.00717753622563996
-0.905887389395247,0.27320011837326413,0.8566970698661226,0.01321904971198704,0.05172318316083524,-0.06330137624038303,0.7842169737563253,0.009326788219651706,0.04712002853907815,68.19949723000006,59.51930358000001,43.43716748000017,68.6896280699999,68.19949723000006,59.51930358000001,0.4219279829042858,0.005691480649097061,0.016333021048150095
-0.8344760915392275,-0.25240735383373103,0.35783569247354297,0.009982170740976057,0.031046124457508213,0.030550890880912077,0.35783569247354297,0.008596148015791762,0.030753010708151188,-0.5683725850000101,53.11669983999981,-0.5683725850000101,53.11669983999981,-0.5683725850000101,53.11669983999981,0.18010388762063437,0.004303131561591985,0.015407838039537648
-0.5132718313356663,-0.11283269304953962,0.36028723663454615,0.015603316283108126,0.04447532059791118,0.019015571529150992,0.25408874034736306,0.014196044847889317,0.038898559603502046,29.338623549999888,55.935040030000025,29.338623549999888,55.935040030000025,29.338623549999888,55.935040030000025,0.14272961505390644,0.008381029784702164,0.01377500945184592
-0.670437425713113,-0.3416865636681383,0.4041485626856627,0.012471298697638626,0.03738883232992688,-0.04232250832391676,0.3963128241390344,0.0104982730646605,0.02866714991573818,2.3361270329999595,54.79786749999995,28.81799301999994,59.07971558000005,28.81799301999994,59.07971558000005,0.3171475062081932,0.009424336933031088,0.012270141541017623
-0.946785411636641,-0.18157065259745947,0.6321902840976807,0.0013251964218273782,0.022182365927333487,0.02369900683260686,0.6282530231188531,0.0012549737688414653,0.021074335003035037,11.81239455,76.084226363,11.81239455,76.084226363,11.81239455,76.084226363,0.34987495239204675,0.0008091012304305956,0.011365072982020158
-0.49063258790815684,0.1421490915193859,0.5698307059971097,0.023959704340191134,0.04708296144335215,0.01585556328493575,0.5094039815352036,0.02321715667968694,0.04345311714379893,52.33472598999995,63.17974780000002,18.208129641941827,44.36250707902923,52.33472598999995,63.17974780000002,0.24575635676034374,0.01317012788474585,0.01403936656301037
-0.9835088733437533,-0.2438426548396313,0.6567460760681312,0.00133348217107821,0.016056648035478304,0.007845790855156357,0.12538376225335351,1.8313395967548303e-05,0.0003908899030026975,91.8729748299998,22.89938360999999,91.8729748299998,22.89938360999999,91.8729748299998,22.89938360999999,0.12538376225335351,1.8313395967548303e-05,0.0003908899030026975
-0.840923241187209,-0.27899900283379625,0.19483510234622822,0.0006474882645440836,0.0022368428795930336,-0.15147443086354828,0.14768324901609947,8.642340840880605e-05,0.00020521066362058987,117.2617812,23.35292961999999,117.2617812,23.35292961999999,73.4248013999994,44.72717059000007,0.07644002595430135,7.049182996567399e-05,9.608980436845487e-05
-0.015954528167698205,0.18741389125659746,0.6606681278615304,0.022136733441138926,0.1526733324561314,0.15029161985781503,0.6067045656550486,0.02198767567699049,0.13974034851149894,37.5319860000001,43.483274509999994,37.5319860000001,43.483274509999994,37.5319860000001,43.483274509999994,0.2756197914920636,0.007429052847162866,0.04661330985969606
-0.830136601249333,0.11664472855125792,0.6227859596571312,0.005358620861902776,0.07218509329891423,-0.03949331713399753,0.6060437510257007,0.004789109037752242,0.06002243497239352,65.7762508500001,38.524962849999994,65.7762508500001,38.524962849999994,65.7762508500001,38.524962849999994,0.33671203933837357,0.0024412858724611234,0.02110482678406309
-0.7288549646518682,-0.22051560449506372,0.10819238141462018,0.018677923021478547,3.2679833960733406e-06,0.022584587249871585,0.07834245918790667,0.007105578552303538,-0.008880136865054017,10.205533760000002,54.309345199999996,10.205533760000002,54.309345199999996,10.205533760000002,54.309345199999996,0.07834245918790667,0.007105578552303538,-0.008880136865054017
-0.7640344559045782,-0.08498010079882738,0.5627602335581373,0.01937111870857209,0.008293617712110379,0.004143812920194195,0.554402340610469,0.01120762710418005,0.004141627103856207,100.0876320971997,81.41370557639999,14.011609079999998,58.21031784000005,49.92492102,76.48239458000002,0.284921496302731,0.0029571481702344105,0.0014343904153232344
-0.7640344559045782,-0.08498010079882738,0.5627602335581373,0.01937111870857209,0.008293617712110379,0.004143812920194195,0.554402340610469,0.01120762710418005,0.004141627103856207,100.0876320971997,81.41370557639999,14.011609079999998,58.21031784000005,49.92492102,76.48239458000002,0.284921496302731,0.0029571481702344105,0.0014343904153232344
-0.5247845653241918,0.11281104324357795,0.41308876239991255,0.020762254049241643,0.041076003056226405,0.02029432338191374,0.3900607923033701,0.020030336314648494,0.04038928976841325,40.639256650000114,58.33463169999996,29.609309910000018,27.662569909999952,40.639256650000114,58.33463169999996,0.31194666307728874,0.009785082741554192,0.012656638409620296
-0.48296000090844393,-0.14502944200489848,0.6677939956728187,0.03251777392067604,0.07058172740735981,-0.12300207008911132,0.6182542859306654,0.03166233568821178,0.07024017907092328,30.04530285999994,72.46582418000004,13.880766757777801,52.13957429428588,49.11484439000019,26.564120840000058,0.33777982183039584,0.015974835239981486,0.020343403269676333
-0.17645843374708214,0.2303059406428992,0.7661665834060766,0.03862766587263367,0.06599679721958908,0.11715171968166796,0.7563607313800345,0.03549461200498966,0.057892986909994504,68.61384888999982,42.936937280000095,25.009677759999967,35.35314777000005,68.61384888999982,42.936937280000095,0.2547358107370106,0.020765779850281857,0.017795613489171202
-0.5945021597598601,0.08004285258409609,0.8517834937541491,0.02162247400829118,0.018368113772213347,0.06904193788231325,0.5044533012339224,0.01451983958806366,0.015430378676801129,54.08227797213365,13.210155164800488,21.74848791,40.441794810000005,54.08227797213365,13.210155164800488,0.30515080552492874,0.009547359183527114,-0.00730389263570885
-0.5997820401411802,-0.01384076016130251,0.7534784456005496,0.0202668823788461,0.03422431849208772,0.020177966144935788,0.502020691750943,0.010396074060616886,0.01847104343670484,56.33873275133365,10.836835888000058,21.213010919999988,37.794571070000075,5.29808126,57.90050500000029,0.33337843116689325,0.006644737883306838,0.00678130776303192
-0.7193859303351782,0.14872294271608094,0.6500386838732589,0.026767040597325698,0.034298830370694505,0.009585331900078726,0.46770584478952015,0.02543234348955019,0.030300429641293494,73.46369230999996,48.094761840000146,35.14153653999995,40.36640580999993,73.46369230999996,48.094761840000146,0.24951813316992413,0.009644428758161284,0.0017612550382869758
-0.2893116142194939,0.17861327405055322,0.4157611532685581,0.02385760136662396,0.057670116059051785,-0.12252375522466488,0.3909064311010372,0.023419972376587883,0.05633458336067887,35.12737716999967,59.5167115199999,21.3733120200001,37.70649931,35.12737716999967,59.5167115199999,0.2338169936972947,0.014619911187562637,0.01757816112397541
-0.6374636578896788,0.32943061067274243,0.4793295654227608,0.02045085602162299,0.04571754805540896,0.04141753560044599,0.319056531708468,0.01905283839807301,0.010466063424492793,8.64384214999992,45.45644605000002,36.908775510000304,47.384963430000006,36.908775510000304,47.384963430000006,0.28988852567920936,0.011504741629416448,0.007249130061743165
-0.6335534846732993,0.22339090779317483,0.7933306217386872,0.013576558749272861,0.04283427428803638,0.053388381125371226,0.792713417387753,0.005472746850546956,0.027032132742758015,47.9755215300001,72.78797238,44.758673590000015,16.761338459999973,44.758673590000015,16.761338459999973,0.30608655227263704,0.0018653842029098052,0.008926092833374812
-0.5207671773413354,-0.11000307810750751,0.5586312795201264,0.03589002259036207,0.03133488312428786,-0.00766112904703386,0.4866979852757888,0.02375501678889847,0.022555345406562243,75.5193893149994,41.452787690000115,17.24729205449996,55.430652111999905,75.5193893149994,41.452787690000115,0.2569518465753941,0.009219858365185796,0.0013166195315310065
-0.1820736867440877,0.04077844264609113,0.43748804218905524,0.032094183783229736,0.029889775026336697,0.029948438408638676,0.4319747343633399,0.029615315012825008,0.024078202395148813,35.853521540000045,11.95906584000009,17.42754134000004,53.72652534000003,35.853521540000045,11.95906584000009,0.11953652751265592,0.008495699914260461,0.003739128501542877
-0.8306852537253979,0.05638723761591302,0.7578942599284975,0.004382800598394625,0.05754710897252653,0.04172689783861687,0.7494360829628364,0.00436110687281959,0.055064235932685605,66.15838085000036,51.66241497,66.15838085000036,51.66241497,66.15838085000036,51.66241497,0.4112306915627702,0.0018267230454688524,0.018736566451734774
-0.6319892121621246,-0.11751183477383394,0.481334511589223,0.01712125699367981,0.054608021701095265,-0.0005639995318936626,0.4218965039716896,0.013638817878913734,0.05113446526108959,51.40565187999999,46.72653086,51.40565187999999,46.72653086,51.40565187999999,46.72653086,0.2815029500066316,0.006929185609599691,0.01921465513949048
-0.9642873130918743,-0.1851969580305989,0.2048452071553328,0.01147821828870644,0.0009789864226501391,0.017187388820496554,0.19352210821999846,0.00825835318592352,0.0009470838163808103,12.71445638000004,82.5969380899999,3.024267729999959,61.4238982099999,12.71445638000004,82.5969380899999,0.13621985146952023,0.003258205886633463,0.00023824418961671619
-0.9589737052393557,-0.12770976891671304,0.27078202738066115,0.00874746148453197,0.005029692972132652,0.002211900147412611,0.24372280079216446,0.005777910844061,0.00023196867348963167,42.29373715,70.06960362000004,-1.0656343759999904,61.194037250000065,13.97540109,70.46714774,0.22085958565771424,0.0028933556908741684,-3.559785482791379e-05
-0.3465978904756165,-0.06255505267945748,0.2002359217080733,0.051198988842673585,8.405244126960472e-10,0.02629016960209319,0.06486576306918508,0.04031608925049948,-0.01644122610612733,15.724523040000042,44.64040983999985,15.724523040000042,44.64040983999985,18.81649757,46.77480202000001,0.06291898280145039,0.02897830109750583,-0.016666819105095886
-0.6078040118907266,0.11965135992586423,0.740701540440036,0.02964685845710789,0.016677979996043903,0.09087902622873784,0.7333409417564104,0.01768041166310411,0.013899781946880005,79.5503509699999,66.79868447000001,42.74149553000003,46.409369950000006,42.74149553000003,46.409369950000006,0.2673514894486057,0.006402643259218564,-0.0002969005864108536
-0.8838921666858962,-0.4455741676712866,0.3294180328709901,0.009151477314198223,0.010110663507856903,-4.498618974075524e-05,0.32938187073526476,0.007174435741092724,0.009805634964818533,29.556273830000052,69.72844424000002,52.822834419999865,59.76053458,29.556273830000052,69.72844424000002,0.32055718396970645,0.005204767678662101,0.00942038618730168
-0.8322022651426162,-0.4567685537099427,0.36734889501286583,0.010520125399532896,0.018066983918512625,-0.009086622775876085,0.36734889501286583,0.010313113480742292,0.017782654794228518,48.779798829999834,57.491775340000025,24.30255622000005,66.30208438000003,48.779798829999834,57.491775340000025,0.36369796496188195,0.009609167654603845,0.016726604960123986
0.6143109644487694,-0.09247073628727062,0.5309379366213168,0.029966060177637387,0.1355600977523539,0.10273502615011802,0.5185542491853818,0.028242970890962685,0.11264504835820117,16.79427399999992,45.166427430000134,29.88978949999967,51.01085112999995,16.79427399999992,45.166427430000134,0.40854667982585036,0.020966231718445836,0.0809339016003878
-0.6910691176138392,-0.20377208637512673,0.3169081056994869,0.010393970656814742,0.021915668686543703,0.04170218196940564,0.3158154838385359,0.009317333525135297,0.021905669749509537,62.39327139999844,34.89661616999991,36.62822320000064,62.61302030999992,36.62822320000064,62.61302030999992,0.30459963160272047,0.004875590826170798,0.017715629867721638
-0.724933917145583,0.15698147743571048,0.5127197347252823,0.009561957364769308,0.026564031992775402,0.032999177212727736,0.3767949749240009,0.0088276403842014,0.026546767819516568,50.651166800000496,52.047103829999955,63.6442020000001,30.292696760000172,50.651166800000496,52.047103829999955,0.31891421207452747,0.006922979345272133,0.015592124582564629
-0.6706676473433973,-0.1642494693406538,0.6714224782460304,0.021638857095423097,0.03740295692986942,-0.04631736591840627,0.6415673279659059,0.01930877785163278,0.03659974382409952,49.11117040000125,77.4987830100002,34.064192000000105,40.411851559999995,51.67897060000012,18.63340835000001,0.46189172267589396,0.00787288372192239,0.022940949775444038
-0.98864141887415,0.2697160247532533,0.9509140820896093,0.014748353145517071,0.03492745608909578,0.012024384096828806,0.6573655445957387,0.01386966527661525,0.034354468363667026,68.3100885999997,68.04374223999999,46.83767540000074,32.42319714000011,68.3100885999997,68.04374223999999,0.43689392272080246,0.007522044406707125,0.012455269172043733
-0.646422269431362,-0.20160758576182145,0.4834003853683352,0.02087577746417116,0.01479052390980687,0.009591212762926073,0.40428543416220475,0.016810349848521602,0.014669023598897457,38.04306959999949,73.46725623000019,36.26652990000018,52.2924956700001,38.04306959999949,73.46725623000019,0.1897362652152419,0.0067037433715341445,0.009227923426939596
-0.37686015472263895,-0.1671155188150946,0.30624699452694454,0.01644401846783225,0.05192998280594148,-0.14026976574886085,0.17112328744661073,0.011867485363929805,0.005035937857274657,46.933055200000034,42.82695181999983,46.933055200000034,42.82695181999983,46.933055200000034,42.82695181999983,0.12475005187948529,0.004104955765764554,-0.003432059952312798
-0.2288716439912353,-0.08586785216857874,0.16570194832528176,0.024272737869673634,0.011998091095129925,-0.3705413492249734,0.08206280250307008,0.0038157552205545374,-0.013518378845503866,30.38618629999948,39.70653270999995,30.38618629999948,39.70653270999995,20.4699119000013,43.41258440000024,0.05707237160019426,0.001372589848662477,-0.015523448776503261
-0.49468296206727064,-0.40600330870368756,0.2038816533836816,0.01653612848441998,0.013089761260483732,-0.02744997390670257,0.1867470591084836,0.006596652740257398,0.0026052617558561036,39.95118669999904,21.51043918,14.923034699998809,30.95914335999995,39.95118669999904,21.51043918,0.16656645648148202,0.004086028484682921,0.0008204144339527121
-0.7081363426234536,0.17906853826882183,0.2984683506475714,0.017553360192946496,0.005020462117119544,0.01872928956884094,0.20191893033203964,0.016156926644140913,0.0018019746378270941,35.78677130000159,72.09691720999976,36.2293389,27.58177495000005,35.78677130000159,72.09691720999976,0.15216833395541673,0.006899873525323788,-0.006652885960544863
-0.01717266683806385,0.21791535859130096,0.851359842364174,0.016530396796524856,0.12952179342456455,0.1740391542469861,0.8195437340317373,0.012031094251256197,0.12095259294806099,49.23066229999994,77.21613226000028,43.95473090000114,47.3186939100001,43.95473090000114,47.3186939100001,0.6059431209512319,0.0052795356666751015,0.05218245950986613
-0.9932516956127748,-0.2531245005263832,0.4962512554089546,0.001913894306142351,0.0033748449853320825,0.0005275843158828971,0.288936027710529,0.0004429710730118103,0.000766455407450023,92.68375729999981,22.310053419999996,78.76006810000005,22.592951880000403,78.76006810000005,22.592951880000403,0.2828345772013955,0.0002218739451645866,-0.0013353343438508608
-0.7783633515389996,0.35236682946840736,0.9516823699941004,0.009063567254966631,0.11707875387474434,0.07052668393247943,0.9275393783231859,0.0086054345517796,0.11347201547715514,48.62856,57.543886279999896,48.62856,57.543886279999896,48.62856,57.543886279999896,0.6539403052814112,0.003728712073683973,0.05034467566082832
-0.7024859586198829,0.3850546073365464,0.7626307650027557,0.012724971051743294,0.07604421325511623,0.10027551627960411,0.7289352998515425,0.01167044698801595,0.07550569966581232,52.79665709999979,56.351601399999964,35.97521609999821,61.80584827000006,52.79665709999979,56.351601399999964,0.4996956536038688,0.009017128988535818,0.05100966325468803
-0.6700467689611566,-0.5946204771749188,0.46168896651454017,0.027851891907601983,0.04380627223268308,-0.016026614331641566,0.45204665170470704,0.024678250864739387,0.041256263741130506,9.203354599998299,60.9738739000001,10.031211999999,51.99595861000005,10.031211999999,51.99595861000005,0.38646883029187296,0.01636519997911794,0.037171776924538186
0.32205358137939505,0.19537988479207294,0.738675491936685,0.02974810561176967,0.006725388005229557,0.03832661376681468,0.6889878731479174,0.02968441501713452,0.006705805009241689,60.0,80.0,29.41654530000125,44.28208434000007,60.4470077000004,77.72544451000022,0.43604740347526516,0.008432312544618901,-0.0012067030716528082
-0.9515267282293673,-0.42251058166720495,0.6610922384516127,0.0030537511146227062,0.027889165797555068,0.13891413764154917,0.5716219059884321,0.0014288745944034888,0.014148518083928792,7.997377799999201,73.87177176999977,7.997377799999201,73.87177176999977,7.997377799999201,73.87177176999977,0.5716219059884321,0.0014288745944034888,0.014148518083928792
-0.9593444768325388,0.2497616568393862,0.8986827880671249,0.019144744961178885,0.0806876971207782,0.012955840531636108,0.810067710573694,0.019144744961178885,0.07958870210077663,53.42784264210529,60.93086278631639,53.42784264210529,60.93086278631639,53.42784264210529,60.93086278631639,0.7995297780452916,0.013676191587840504,0.05772023185868641
-0.9514001947432045,0.22100422422792199,0.915544476016042,0.015287716601777418,0.07636769773619473,0.01175014928662931,0.8497193022497568,0.014429708828584725,0.07540731296721756,24.263823366666482,74.29483675333303,56.10988790000009,61.51286196666676,56.10988790000009,61.51286196666676,0.831135964637741,0.010184233014520953,0.05692687580058018
-0.856696776820692,0.040241522218567506,0.3644966803074843,0.01877719547399128,0.005172960801664567,0.008116321630021225,0.26641969023857703,0.017671518965516313,0.0010901447103854245,66.56916470000044,85.6744261899999,44.11166970000103,46.205699910000085,66.56916470000044,85.6744261899999,0.15826855177194254,0.011672204390144556,-0.0032353065890889515
-0.38259042018665157,0.1814804375513068,0.8941775685228721,0.03429118041247919,0.0736561783144583,0.08399207506044551,0.8691329155499671,0.027176470600642114,0.06474460547035256,37.5379197,15.47545367000003,26.038325399999998,42.47213601000001,37.5379197,15.47545367000003,0.268439847213765,0.010339991822259373,0.017593113041449393
-0.5257088429056431,0.19489992190216737,0.4032219592611652,0.021290686680385366,0.036523088072096845,0.006918636110037135,0.4013229198483064,0.02097345135273369,0.03330141549675634,34.546932499999855,55.456747949999844,46.16882410000049,36.98819742999967,34.546932499999855,55.456747949999844,0.2810210379449046,0.011132192060271913,0.017543575117186374
-0.0745103377733226,0.16239963381185107,0.5338410912249493,0.025373759997564273,0.07217765838814406,-0.03834907667164476,0.35804162404792805,0.02533813236585081,0.045161392676789675,17.32449119999982,28.657476579999898,17.32449119999982,28.657476579999898,17.32449119999982,28.657476579999898,0.3063393970086261,0.02180926857378643,0.030063833888483143
-0.6528678666319532,0.30713521501373603,0.49969378934758846,0.028783916197914865,0.029693727080119303,0.009887326853300897,0.47493601913056605,0.028783916197914865,0.02849340122049492,37.81467559999822,43.287121379999896,35.428827600000396,21.85433883000002,35.428827600000396,21.85433883000002,0.4541848519461256,0.02532108667230353,0.022324103571867062
-0.7874174577860956,0.3310282569922135,0.8867789663241799,0.023659062445799406,0.05612851988435793,0.0745453530136114,0.8461158529386534,0.021977981361116103,0.050754194634571745,46.83233900000024,15.13842672000001,34.94239769999987,42.91235088000003,46.83233900000024,15.13842672000001,0.47133211962287436,0.012061083391695497,0.026227889180692764
-0.4783941233025614,0.15490360456482352,0.4730037042066715,0.02075901184477437,0.03491698783116326,-0.03239321825132121,0.33357792004268827,0.0199124604899068,0.03210232440100232,62.60417480000048,32.17594574999983,30.30068169999923,47.15303335000006,62.60417480000048,32.17594574999983,0.19937986692510418,0.01283173025996621,0.009014075422617968
-0.06262450507436788,-0.06777301130936667,0.32998143354509835,0.03497886775314998,0.03813442541720432,-0.0994257027650853,0.24195987877976677,0.030862552580813014,0.012484014367115602,22.441172800001652,41.05623168999996,22.441172800001652,41.05623168999996,22.441172800001652,41.05623168999996,0.2235685697341705,0.026032041624329483,0.001571746002567792
-0.7681947731546201,0.13152098024045827,0.91136612230833,0.009238408897122212,0.025922700667732244,0.0092174252391652,0.48829079593946445,0.0063794103528077494,0.008674269600331817,62.0382649000005,57.14001336999992,62.0382649000005,57.14001336999992,62.0382649000005,57.14001336999992,0.24483373954149054,0.0021516603309294363,0.003115430955162498
-0.7159928101245318,0.16664603439076436,0.7700147603420338,0.012566056341473302,0.04547168102791366,0.024663161866284488,0.48589670574560484,0.0017565312292184476,0.007471936559746796,41.9851292999996,53.50910408999999,41.9851292999996,53.50910408999999,41.9851292999996,53.50910408999999,0.2528995446492945,0.0006799235666646161,-0.0009259702208777544
-0.25632747672610967,-0.01004775040229555,0.2574604220831394,0.019422801465987655,0.011540625676832028,-0.4286333696023507,0.20431668468981967,0.019334330282153922,-0.006439086901258137,33.0596199,32.49606291,12.2859860999998,53.88795956,12.2859860999998,53.88795956,0.12452270110008512,0.011248590341004014,-0.011251178362935661
-0.9406722643416234,0.10547241714182043,0.6713843221318527,0.03269993546509205,0.07318305578144439,0.008212585758002584,0.5321154298115327,0.03269993546509205,0.04825465556914879,41.60146696999979,48.73963950999996,41.60146696999979,48.73963950999996,41.60146696999979,48.73963950999996,0.5263497778563022,0.03257491916222109,0.04673068778250612
-0.4461867527539232,-0.16996106644035108,0.2001331723502821,0.029829739410068352,0.0023979759386143495,-0.32326272452217125,0.16879673966911823,0.017409043967545088,-0.006001564333859499,5.582487950000001,59.76756065999999,6.55188553,42.20603827999993,5.582487950000001,59.76756065999999,0.14064532756346193,0.012312999744032733,-0.00625009781288853
-0.5580340054696302,-0.18298458139904505,0.2788729320800092,0.013856802225003786,0.008805826016656214,-0.09980000526754215,0.27166325366395705,0.011798380452179489,0.007679033533099978,25.473214369999987,57.839285630000006,25.473214369999987,57.839285630000006,25.473214369999987,57.839285630000006,0.24023117623265755,0.006156661349249462,0.0018954000141434885
-0.5487082868678478,-0.20068731183941338,0.2653293786321279,0.013067306803727696,0.007460409816435387,-0.108452510480652,0.23381509897625707,0.011067631934684543,0.006761947230195843,23.625000089999993,57.99999991000001,23.625000089999993,57.99999991000001,23.625000089999993,57.99999991000001,0.15250679812581017,0.005625295494883316,0.004270385948031608
