game_date,14/2/2022
season_year,2021
team_name,Olympic (Women) - Switzerland
opp_team_name,Olympic (Women) - Canada
venue,away
period,1
clock_seconds,88
situation_type,5 on 4
goals_for,0
goals_against,5
player_name,Alina Muller
event,Takeaway
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,16.0
y_coord,17.0
distance_to_attacking_net,25.98557292
angle_to_attacking_net,11.09372301
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,2563.0
frame_id_2,
game_seconds,1112
away_player_1,Lara Stalder
away_position_1,Center
away_x_1,2.691176471
away_y_1,29.27205882
away_player_2,Alina Muller
away_position_2,Center
away_x_2,15.73355263
away_y_2,5.657894737
away_player_3,Keely Moy
away_position_3,Center
away_x_3,22.90071429
away_y_3,45.3975
away_player_4,Laura Zimmermann
away_position_4,Center
away_x_4,57.48295455
away_y_4,3.144886364
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Claire Thompson
home_position_1,Defense
home_x_1,12.76685393
home_y_1,52.19522472
home_player_2,Ella Shelton
home_position_2,Defense
home_x_2,20.59534663
home_y_2,17.26747388
home_player_3,Sarah Nurse
home_position_3,Center
home_x_3,11.97476852
home_y_3,9.900694444
home_player_4,Laura Stacey
home_position_4,Center
home_x_4,36.07336957
home_y_4,6.614130435
home_player_5,Ann-Renee Desbiens
home_position_5,Goalie
home_x_5,11.5
home_y_5,40.75
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.         25.03978457  0.
  21.48103441  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   5.66831609  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.         12.20263034  0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
  11.33947998 18.78996862]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.         21.68884468  0.          0.
   0.          0.        ]]"
All_Avg_Edge,16.60143695417062
All_Total_Edge,116.21005867919435
All_Avg_Edges per Player,1.75
O MST,"[[ 0.         26.97651425 25.85450197  0.        ]
 [ 0.          0.          0.         41.82496589]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,31.551994037658574
O_Total_Edge,94.65598211297572
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.         18.78996862  0.        ]
 [ 0.         11.33947998  0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [11.51512431 25.18242171  0.          0.          0.        ]]"
D_Avg_Edge,16.706748654021606
D_Total_Edge,66.82699461608642
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.8885777652531726
All_OCR,0.7142857142857143
high_danger_within_four,0
