game_date,12/2/2022
season_year,2021
team_name,Olympic (Women) - Switzerland
opp_team_name,Olympic (Women) - Olympic Athletes from Russia
venue,away
period,1
clock_seconds,654
situation_type,5 on 4
goals_for,0
goals_against,0
player_name,Rahel Enzler
event,Puck Recovery
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,21.0
y_coord,7.0
distance_to_attacking_net,36.88156721
angle_to_attacking_net,15.73200479
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,2847.0
frame_id_2,
game_seconds,546
away_player_1,Rahel Enzler
away_position_1,Center
away_x_1,26.01702485
away_y_1,10.5648099
away_player_2,Dominique Ruegg
away_position_2,Center
away_x_2,1.682071725
away_y_2,31.76685283
away_player_3,Evelina Raselli
away_position_3,Center
away_x_3,23.71569407
away_y_3,8.512855733
away_player_4,
away_position_4,
away_x_4,
away_y_4,
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Liana Ganeyeva
home_position_1,Defense
home_x_1,21.55313008
home_y_1,8.490776681
home_player_2,Oxana Bratishcheva
home_position_2,Center
home_x_2,35.52215065
home_y_2,10.89372902
home_player_3,Valeria Merkusheva
home_position_3,Goalie
home_x_3,12.85148694
home_y_3,40.23590046
home_player_4,Anna Savonina
home_position_4,Defense
home_x_4,24.54978882
home_y_4,38.39417598
home_player_5,Polina Luchnikova
home_position_5,Center
home_x_5,45.42590132
home_y_5,29.63415015
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,3.0
D Players,5.0
All MST,"[[ 0.          0.          3.08328384  0.          9.51081512  0.
   0.        ]
 [ 0.          0.          0.          0.          0.         23.80869373
   0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.        ]
 [ 0.          0.          2.1626767   0.          0.          0.
   0.        ]
 [ 0.          0.          0.          0.          0.          0.
  21.19640681]
 [ 0.          0.          0.          0.          0.          0.
  22.63956991]
 [ 0.          0.          0.          0.          0.          0.
   0.        ]]"
All_Avg_Edge,13.733574351483412
All_Total_Edge,82.40144610890047
All_Avg_Edges per Player,1.7142857142857142
O MST,"[[ 0.          0.          3.08328384]
 [ 0.          0.         32.03480755]
 [ 0.          0.          0.        ]]"
O_Avg_Edge,17.5590456959189
O_Total_Edge,35.1180913918378
O_Avg_Edges_per_Player,1.3333333333333333
D MST,"[[ 0.         14.17419189  0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.         11.84239063  0.         22.63956991]
 [ 0.         21.19640681  0.          0.          0.        ]]"
D_Avg_Edge,17.46313980871216
D_Total_Edge,69.85255923484864
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.0054919039907642
All_OCR,0.5
high_danger_within_four,0
