game_date,14/2/2022
season_year,2021
team_name,Olympic (Women) - Switzerland
opp_team_name,Olympic (Women) - Canada
venue,away
period,1
clock_seconds,98
situation_type,5 on 4
goals_for,0
goals_against,5
player_name,Lara Stalder
event,Puck Recovery
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,0
x_coord,7.0
y_coord,77.0
distance_to_attacking_net,34.73110997
angle_to_attacking_net,-173.3865395
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,2328.0
frame_id_2,
game_seconds,1102
away_player_1,Lara Stalder
away_position_1,Center
away_x_1,7.345884146
away_y_1,71.05721545
away_player_2,Alina Muller
away_position_2,Center
away_x_2,13.68243243
away_y_2,51.22655008
away_player_3,
away_position_3,
away_x_3,
away_y_3,
away_player_4,
away_position_4,
away_x_4,
away_y_4,
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Claire Thompson
home_position_1,Defense
home_x_1,6.319444444
home_y_1,72.30555556
home_player_2,Ella Shelton
home_position_2,Defense
home_x_2,5.496651296
home_y_2,31.85402942
home_player_3,Sarah Nurse
home_position_3,Center
home_x_3,30.6969434
home_y_3,52.65371698
home_player_4,Laura Stacey
home_position_4,Center
home_x_4,16.73557692
home_y_4,75.81009615
home_player_5,Ann-Renee Desbiens
home_position_5,Goalie
home_x_5,11.95214286
home_y_5,44.20214286
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,2.0
D Players,5.0
All MST,"[[ 0.         20.81843253  1.61614711  0.          0.          0.        ]
 [ 0.          0.          0.         21.03096692  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.        ]
 [ 0.         17.07426101  0.          0.          0.          0.        ]
 [10.52407741  0.          0.          0.          0.          0.        ]]"
All_Avg_Edge,14.212776996335947
All_Total_Edge,71.06388498167973
All_Avg_Edges per Player,1.6666666666666667
O MST,"[[ 0.         20.81843253]
 [ 0.          0.        ]]"
O_Avg_Edge,20.818432533992095
O_Total_Edge,20.818432533992095
O_Avg_Edges_per_Player,1.0
D MST,"[[ 0.          0.          0.         10.98988719  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.         27.03955714  0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.         13.93374597 20.56201966  0.          0.        ]]"
D_Avg_Edge,18.131302490564046
D_Total_Edge,72.52520996225618
D_Avg_Edges per Player,1.6
OD_MST_Ratio,1.1482039166698859
All_OCR,0.8
high_danger_within_four,0
