game_date,16/2/2022
season_year,2021
team_name,Olympic (Women) - Finland
opp_team_name,Olympic (Women) - Switzerland
venue,home
period,3
clock_seconds,360
situation_type,5 on 4
goals_for,2
goals_against,0
player_name,Elisa Holopainen
event,Play
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,164.0
y_coord,81.0
distance_to_attacking_net,45.90479278
angle_to_attacking_net,32.9977051
event_type,Direct
player_name_2,Minnamari Tuominen
x_coord_2,128.0
y_coord_2,44.0
distance_to_net_2,61.01843984
angle_to_attacking_net_2,88.59137126
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,538.0
frame_id_2,568.0
game_seconds,3240
away_player_1,Evelina Raselli
away_position_1,Center
away_x_1,166.5931633
away_y_1,52.65884811
away_player_2,Lena Marie Lutz
away_position_2,Center
away_x_2,174.8912755
away_y_2,37.78203454
away_player_3,Shannon Sigrist
away_position_3,Defense
away_x_3,182.6001082
away_y_3,43.84415669
away_player_4,Sarah Forster
away_position_4,Defense
away_x_4,185.5665377
away_y_4,64.43590058
away_player_5,Andrea Brandli
away_position_5,Goalie
away_x_5,186.5054347
away_y_5,43.78820479
home_player_1,Ronja Savolainen
home_position_1,Defense
home_x_1,173.2630082
home_y_1,58.0025215
home_player_2,Elisa Holopainen
home_position_2,Left Wing
home_x_2,162.0959424
home_y_2,76.00288298
home_player_3,Viivi Vainikka
home_position_3,Center
home_x_3,194.2384977
home_y_3,48.34427634
home_player_4,Nelli Laitinen
home_position_4,Defense
home_x_4,168.9070513
home_y_4,17.96794872
home_player_5,Minnamari Tuominen
home_position_5,Defense
home_x_5,127.6401365
home_y_5,46.235572
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,5.0
D Players,5.0
All MST,"[[ 0.          0.          0.          0.          8.54644232  0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.         20.69804184  0.        ]
 [ 0.          9.80690708  0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.         16.95997437 13.88399094  0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.         21.18292643  0.
   0.          0.          0.        ]
 [ 0.          0.         12.47810831  0.          0.          0.
   0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.        ]
 [39.47906753  0.          0.          0.          0.          0.
   0.          0.          0.        ]]"
All_Avg_Edge,17.879432352663258
All_Total_Edge,143.03545882130607
All_Avg_Edges per Player,1.7777777777777777
O MST,"[[ 0.         21.18292643 23.09226839  0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          0.         39.55254045  0.          0.        ]
 [ 0.         45.53345323  0.          0.          0.        ]]"
O_Avg_Edge,32.340297125308446
O_Total_Edge,129.36118850123378
O_Avg_Edges_per_Player,1.6
D MST,"[[ 0.         17.03461911  0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.        ]
 [ 0.          9.80690708  0.          0.          3.90572729]
 [ 0.          0.          0.          0.         20.66903164]
 [ 0.          0.          0.          0.          0.        ]]"
D_Avg_Edge,12.854071281205918
D_Total_Edge,51.41628512482367
D_Avg_Edges per Player,1.6
OD_MST_Ratio,2.5159575062100017
All_OCR,0.75
high_danger_within_four,0
