game_date,8/2/2022
season_year,2021
team_name,Olympic (Women) - United States
opp_team_name,Olympic (Women) - Canada
venue,home
period,2
clock_seconds,240
situation_type,5 on 4
goals_for,2
goals_against,3
player_name,Kendall Coyne Schofield
event,Puck Recovery
high_danger_unblocked,
assumed_danger_states,0
event_successful,t
side_of_rink,1
x_coord,24.0
y_coord,0.0
distance_to_attacking_net,44.44378472
angle_to_attacking_net,17.00794696
event_type,
player_name_2,
x_coord_2,
y_coord_2,
distance_to_net_2,
angle_to_attacking_net_2,
event_detail_1,
event_detail_2,
event_detail_3,
frame_id_1,1734.0
frame_id_2,
game_seconds,2160
away_player_1,Sarah Nurse
away_position_1,Center
away_x_1,51.98881779999999
away_y_1,19.629583780000004
away_player_2,Renata Fast
away_position_2,Defense
away_x_2,32.794416299999995
away_y_2,11.036211620000003
away_player_3,Ashton Bell
away_position_3,Defense
away_x_3,22.39626050000001
away_y_3,27.57217988
away_player_4,Emma Maltais
away_position_4,Center
away_x_4,34.44558599999999
away_y_4,33.48543204
away_player_5,
away_position_5,
away_x_5,
away_y_5,
home_player_1,Kendall Coyne Schofield
home_position_1,Center
home_x_1,38.57550069999999
home_y_1,20.991544590000004
home_player_2,Megan Keller
home_position_2,Defense
home_x_2,62.991601
home_y_2,39.75727047
home_player_3,Hannah Brandt
home_position_3,Center
home_x_3,49.03169550000001
home_y_3,39.45937919
home_player_4,Hilary Knight
home_position_4,Center
home_x_4,33.43618939999999
home_y_4,9.921307069999997
home_player_5,
home_position_5,
home_x_5,
home_y_5,
away_player_6,
away_position_6,
away_x_6,
away_y_6,
home_player_6,
home_position_6,
home_x_6,
home_y_6,
away_player_10,
away_position_10,
away_x_10,
away_y_10,
away_player_7,
away_position_7,
away_x_7,
away_y_7,
away_player_8,
away_position_8,
away_x_8,
away_y_8,
away_player_9,
away_position_9,
away_x_9,
away_y_9,
home_player_10,
home_position_10,
home_x_10,
home_y_10,
home_player_7,
home_position_7,
home_x_7,
home_y_7,
home_player_8,
home_position_8,
home_x_8,
home_y_8,
home_player_9,
home_position_9,
home_x_9,
home_y_9,
away_player_20,
away_position_20,
away_x_20,
away_y_20,
away_player_11,
away_player_21,
away_position_11,
away_position_21,
away_x_11,
away_x_21,
away_y_11,
away_y_21,
away_player_12,
away_player_22,
away_position_12,
away_position_22,
away_x_12,
away_x_22,
away_y_12,
away_y_22,
away_player_13,
away_position_13,
away_x_13,
away_y_13,
away_player_14,
away_position_14,
away_x_14,
away_y_14,
away_player_15,
away_position_15,
away_x_15,
away_y_15,
away_player_16,
away_position_16,
away_x_16,
away_y_16,
away_player_17,
away_position_17,
away_x_17,
away_y_17,
away_player_18,
away_position_18,
away_x_18,
away_y_18,
away_player_19,
away_position_19,
away_x_19,
away_y_19,
home_player_20,
home_position_20,
home_x_20,
home_y_20,
home_player_11,
home_player_21,
home_position_11,
home_position_21,
home_x_11,
home_x_21,
home_y_11,
home_y_21,
home_player_12,
home_player_22,
home_position_12,
home_position_22,
home_x_12,
home_x_22,
home_y_12,
home_y_22,
home_player_13,
home_position_13,
home_x_13,
home_y_13,
home_player_14,
home_position_14,
home_x_14,
home_y_14,
home_player_15,
home_position_15,
home_x_15,
home_y_15,
home_player_16,
home_position_16,
home_x_16,
home_y_16,
home_player_17,
home_position_17,
home_x_17,
home_y_17,
home_player_18,
home_position_18,
home_x_18,
home_y_18,
home_player_19,
home_position_19,
home_x_19,
home_y_19,
O Players,4.0
D Players,4.0
All MST,"[[ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.         11.51214973  0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.         13.42210103  0.          0.          0.
   0.          0.        ]
 [13.48228515  0.          0.         13.15877726  0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.         15.76206315  0.         13.9630835
   0.          0.        ]
 [ 0.          1.28642328  0.          0.          0.          0.
   0.          0.        ]]"
All_Avg_Edge,11.798126158812952
All_Total_Edge,82.58688311169067
All_Avg_Edges per Player,1.75
O MST,"[[ 0.          0.         21.22246273 12.20502681]
 [ 0.          0.         13.9630835   0.        ]
 [ 0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.        ]]"
O_Avg_Edge,15.796857680283578
O_Total_Edge,47.39057304085073
O_Avg_Edges_per_Player,1.5
D MST,"[[ 0.         21.03024237  0.          0.        ]
 [ 0.          0.         19.53355806  0.        ]
 [ 0.          0.          0.         13.42210103]
 [ 0.          0.          0.          0.        ]]"
D_Avg_Edge,17.995300485145084
D_Total_Edge,53.98590145543525
D_Avg_Edges per Player,1.5
OD_MST_Ratio,0.8778323925918161
All_OCR,0.7142857142857143
high_danger_within_four,0
